"probe","AGI","symbol","log2ratio","eBayes.p.value","annot"
"252214_at","AT3G50260","ATERF#011, CEJ1",1.71094420368152,1.68292871514859e-05,"encodes a member of the DREB subfamily A-5 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 16 members in this subfamily including RAP2.1, RAP2.9 and RAP2.10., encodes a member of the DREB subfamily A-5 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 16 members in this subfamily including RAP2.1, RAP2.9 and RAP2.10."
"252234_at","AT3G49780","ATPSK3, ATPSK4",3.17554568745626,1.91676178727415e-06,"Phytosulfokine 3 precursor, coding for a unique plant peptide growth factor. Plants overexpressing this gene (under a 35S promoter), develop normal cotyledons and hypocotyls but their growth, in particular that of their roots, was faster than that of wildtype., Phytosulfokine 3 precursor, coding for a unique plant peptide growth factor. Plants overexpressing this gene (under a 35S promoter), develop normal cotyledons and hypocotyls but their growth, in particular that of their roots, was faster than that of wildtype."
"252238_at","AT3G49960","",-1.54161793164597,0.0156240201353886,"peroxidase, putative; Identical to Peroxidase 35 precursor (EC 1.11.1.7) (Atperox P35) (ATP21a) (PER35) [Arabidopsis Thaliana] (GB:Q96510); similar to peroxidase 73 (PER73) (P73) (PRXR11) [Arabidopsis thaliana] (TAIR:AT5G67400.1); similar to peroxidase 1 [Artemisia annua] (GB:AAO45182.1); contains InterPro domain Haem peroxidase; (InterPro:IPR010255); contains InterPro domain Haem peroxidase, plant/fungal/bacterial; (InterPro:IPR002016); contains InterPro domain Plant peroxidase; (InterPro:IPR000823)"
"252291_s_at","AT3G49110, AT3G49120","ATPCA, ATPRX33, PRX33, PRXCA, ATPCB, ATPERX34, PERX34, PRXCB",2.47651612823127,1.58180670994244e-05,"Class III peroxidase Perx33. Expressed in roots. Located in the cell wall. Involved in cell elongation. Expression activated by light.  May play a role in generating H2O2 during defense response., Class III peroxidase Perx33. Expressed in roots. Located in the cell wall. Involved in cell elongation. Expression activated by light.  May play a role in generating H2O2 during defense response., Class III peroxidase Perx33. Expressed in roots. Located in the cell wall. Involved in cell elongation. Expression activated by light.  May play a role in generating H2O2 during defense response., Class III peroxidase Perx33. Expressed in roots. Located in the cell wall. Involved in cell elongation. Expression activated by light.  May play a role in generating H2O2 during defense response., Class III peroxidase Perx34. Expressed in roots, leaves and stems. Located in the cell wall. Involved in cell elongation. Expression activated by light. May play a role in generating H2O2 during defense response., Class III peroxidase Perx34. Expressed in roots, leaves and stems. Located in the cell wall. Involved in cell elongation. Expression activated by light. May play a role in generating H2O2 during defense response., Class III peroxidase Perx34. Expressed in roots, leaves and stems. Located in the cell wall. Involved in cell elongation. Expression activated by light. May play a role in generating H2O2 during defense response., Class III peroxidase Perx34. Expressed in roots, leaves and stems. Located in the cell wall. Involved in cell elongation. Expression activated by light. May play a role in generating H2O2 during defense response."
"252353_at","AT3G48200","",-1.33947569275352,0.000123749082914445,"similar to Os05g0594500 [Oryza sativa (japonica cultivar-group)] (GB:NP_001056507.1); similar to IMP dehydrogenase/GMP reductase [Medicago truncatula] (GB:ABE93579.1); contains domain gb def: Hypothetical protein At3g48200 (PTHR12326:SF1); contains domain UNCHARACTERIZED (PTHR12326)"
"252366_at","AT3G48420","",-1.92632045924249,9.90461564346759e-06,"haloacid dehalogenase-like hydrolase family protein; similar to haloacid dehalogenase-like hydrolase family protein [Arabidopsis thaliana] (TAIR:AT4G39970.1); similar to Os03g0565200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001050499.1); similar to Putative hydrolase [Oryza sativa (japonica cultivar-group)] (GB:AAK53865.1); contains InterPro domain HAD-superfamily hydrolase subfamily IA, variant 3; (InterPro:IPR006402); contains InterPro domain Haloacid dehalogenase-like hydrolase; (InterPro:IPR005834); contains InterPro domain Haloacid dehalogenase/epoxide hydrolase; (InterPro:IPR005833)"
"252367_at","AT3G48360","ATBT2, BT2",-1.48096610959990,4.68489294177299e-05,"encodes a protein (BT2) that is an essential component of the TAC1-mediated telomerase activation pathway, encodes a protein (BT2) that is an essential component of the TAC1-mediated telomerase activation pathway"
"252391_at","AT3G47860","",-1.19027100474578,0.000196925474698128,"apolipoprotein D-related; similar to chloroplast lipocalin [Glycine max] (GB:ABB02412.1); contains InterPro domain Lipocalin-related protein and Bos/Can/Equ allergen; (InterPro:IPR000566); contains InterPro domain Lipocalin; (InterPro:IPR002345); contains InterPro domain Calycin-like; (InterPro:IPR011038); contains InterPro domain Calycin; (InterPro:IPR012674)"
"252409_at","AT3G47650","",-1.05093573848819,0.000335407614925731,"bundle-sheath defective protein 2 family / bsd2 family; similar to putative chaperon P13.9 [Castanea sativa] (GB:AAK25754.1); contains domain Cysteine-rich domain of the chaperone protein DnaJ. (SSF57938); contains domain no description (G3D.2.10.230.10)"
"252412_at","AT3G47295","",-1.50984320081777,0.000168053588662563,"similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G58650.1)"
"252415_at","AT3G47340","ASN1, AT-ASN1, DIN6",-1.23811968901675,0.000388459446030356,"encodes a glutamine-dependent asparagine synthetase, the predicted ASN1 peptide contains a purF-type glutamine-binding domain, and  is expressed predominantly in shoot tissues, where light has a negative effect on its mRNA accumulation. Expression is induced within 3 hours of dark treatment, in senescing leaves and treatment with exogenous photosynthesis inhibitor. Induction of gene expression was suppressed in excised leaves supplied with sugar. The authors suggest that the gene's expression pattern is responding to the level of sugar in the cell., encodes a glutamine-dependent asparagine synthetase, the predicted ASN1 peptide contains a purF-type glutamine-binding domain, and  is expressed predominantly in shoot tissues, where light has a negative effect on its mRNA accumulation. Expression is induced within 3 hours of dark treatment, in senescing leaves and treatment with exogenous photosynthesis inhibitor. Induction of gene expression was suppressed in excised leaves supplied with sugar. The authors suggest that the gene's expression pattern is responding to the level of sugar in the cell., encodes a glutamine-dependent asparagine synthetase, the predicted ASN1 peptide contains a purF-type glutamine-binding domain, and  is expressed predominantly in shoot tissues, where light has a negative effect on its mRNA accumulation. Expression is induced within 3 hours of dark treatment, in senescing leaves and treatment with exogenous photosynthesis inhibitor. Induction of gene expression was suppressed in excised leaves supplied with sugar. The authors suggest that the gene's expression pattern is responding to the level of sugar in the cell."
"252430_at","AT3G47470","CAB4, LHCA4",-1.32007516557254,0.000361118768179465,"Encodes a chlorophyll a/b-binding protein that is more similar to the PSI Cab proteins than the PSII cab proteins. The predicted protein is about 20 amino acids shorter than most known Cab proteins., Encodes a chlorophyll a/b-binding protein that is more similar to the PSI Cab proteins than the PSII cab proteins. The predicted protein is about 20 amino acids shorter than most known Cab proteins."
"252441_at","AT3G46780","PTAC16",-2.63295488311044,0.000270137156418304,"PTAC16 (PLASTID TRANSCRIPTIONALLY ACTIVE18); similar to catalytic/ coenzyme binding [Arabidopsis thaliana] (TAIR:AT3G18890.1); similar to Os05g0291700 [Oryza sativa (japonica cultivar-group)] (GB:NP_001055100.1); similar to Tic62 protein [Pisum sativum] (GB:CAC87810.2); contains domain NAD(P)-binding Rossmann-fold domains (SSF51735); contains domain no description (G3D.3.40.50.720)"
"252463_at","AT3G47070","",-2.79116410644654,6.61266736492138e-06,"similar to thylakoid soluble phosphoprotein [Spinacia oleracea] (GB:CAD45559.1)"
"252481_at","AT3G46630","",-1.37459110334727,4.40471218671868e-05,"similar to defective chloroplasts and leaves protein-related / DCL protein-related [Arabidopsis thaliana] (TAIR:AT1G45230.1); similar to putative defective chloroplasts and leaves (DCL) protein [Oryza sativa (japonica cultivar-group)] (GB:AAQ56405.1)"
"252483_at","AT3G46600","",-1.08788687054458,0.000642369398155474,"scarecrow transcription factor family protein; similar to scarecrow-like transcription factor 11 (SCL11) [Arabidopsis thaliana] (TAIR:AT5G59450.1); similar to GRAS1 [Nicotiana tabacum] (GB:ABE02823.1); contains InterPro domain GRAS transcription factor; (InterPro:IPR005202)"
"252543_at","AT3G45780","JK224, NPH1, PHOT1, RPT1",-2.05253327782537,5.77553272665049e-06,"Blue-light photoreceptor. Contains a light activated serine-threonine kinase domain and LOV1 and LOV2 repeats. Mutants are defective in blue-light response. Mediates blue light-induced growth enhancements. PHOT1 and PHOT2 mediate blue light-dependent  activation of the plasma membrane H+-ATPase in guard cell protoplasts., Blue-light photoreceptor. Contains a light activated serine-threonine kinase domain and LOV1 and LOV2 repeats. Mutants are defective in blue-light response. Mediates blue light-induced growth enhancements. PHOT1 and PHOT2 mediate blue light-dependent  activation of the plasma membrane H+-ATPase in guard cell protoplasts., Blue-light photoreceptor. Contains a light activated serine-threonine kinase domain and LOV1 and LOV2 repeats. Mutants are defective in blue-light response. Mediates blue light-induced growth enhancements. PHOT1 and PHOT2 mediate blue light-dependent  activation of the plasma membrane H+-ATPase in guard cell protoplasts., Blue-light photoreceptor. Contains a light activated serine-threonine kinase domain and LOV1 and LOV2 repeats. Mutants are defective in blue-light response. Mediates blue light-induced growth enhancements. PHOT1 and PHOT2 mediate blue light-dependent  activation of the plasma membrane H+-ATPase in guard cell protoplasts."
"252563_at","AT3G45970","ATEXLA1, ATEXPL1, ATHEXP, EXPL1",-1.15513716961127,0.00293644244860558,"member of EXPANSIN-LIKE. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), member of EXPANSIN-LIKE. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), member of EXPANSIN-LIKE. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio), member of EXPANSIN-LIKE. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio)"
"252587_at","AT3G45620","",1.16657296889795,0.00516412679571082,"transducin family protein / WD-40 repeat family protein; similar to transducin family protein / WD-40 repeat family protein [Arabidopsis thaliana] (TAIR:AT4G35140.1); similar to WD domain containing protein, putative [Solanum demissum] (GB:ABI34308.1); contains InterPro domain WD-40 repeat; (InterPro:IPR001680); contains InterPro domain WD40-like; (InterPro:IPR011046)"
"252607_at","AT3G44990","ATXTR8, XTR8",1.43682242889116,0.000143086683313402,"xyloglucan endo-transglycosylase, xyloglucan endo-transglycosylase"
"252618_at","AT3G45140","ATLOX2, LOX2",1.67028089797982,0.000618094610624205,"Chloroplast lipoxygenase required for wound-induced jasmonic acid accumulation in Arabidopsis.Mutants are resistant to Staphylococcus aureus and accumulate salicylic acid upon infection., Chloroplast lipoxygenase required for wound-induced jasmonic acid accumulation in Arabidopsis.Mutants are resistant to Staphylococcus aureus and accumulate salicylic acid upon infection."
"252625_at","AT3G44750","ATHD2A, HD2A, HDA3, HDT1",1.12364193366167,0.00757288615314499,"Encodes a histone deacetylase. Controls the development of adaxial/abaxial leaf polarity., Encodes a histone deacetylase. Controls the development of adaxial/abaxial leaf polarity., Encodes a histone deacetylase. Controls the development of adaxial/abaxial leaf polarity., Encodes a histone deacetylase. Controls the development of adaxial/abaxial leaf polarity."
"252678_s_at","AT3G44300, AT3G44310","NIT2, ATNIT1, NIT1, NITI",1.27558210479162,0.000112417051841231,"encodes a nitrilase (nitrile aminohydrolase, EC 3.5.5.1) which catalyzes the hydrolysis of indole-3-acetonitrile (IAN) to indole-3-acetic acid (IAA).Mutants have reduced sensitivity to IAN and are sensitive to IAA. Other members of the NIT gene family a, Mutants are resistant to indole-3-acetonitrile. NIT1 catalyzes the terminal activation step in indole-acetic acid biosynthesis. Predominantly expressed isoform of nitrilase isoenzyme family.   Aggregation of NIT1 in cells directly abutting wound sites is one of the earliest events associated with wound and herbicide-induced cell death.  The protein undergoes thiolation following treatment with the  oxidant tert-butylhydroperoxide., Mutants are resistant to indole-3-acetonitrile. NIT1 catalyzes the terminal activation step in indole-acetic acid biosynthesis. Predominantly expressed isoform of nitrilase isoenzyme family.   Aggregation of NIT1 in cells directly abutting wound sites is one of the earliest events associated with wound and herbicide-induced cell death.  The protein undergoes thiolation following treatment with the  oxidant tert-butylhydroperoxide., Mutants are resistant to indole-3-acetonitrile. NIT1 catalyzes the terminal activation step in indole-acetic acid biosynthesis. Predominantly expressed isoform of nitrilase isoenzyme family.   Aggregation of NIT1 in cells directly abutting wound sites is one of the earliest events associated with wound and herbicide-induced cell death.  The protein undergoes thiolation following treatment with the  oxidant tert-butylhydroperoxide."
"252679_at","AT3G44260","",-1.45150413982558,6.4937410314503e-05,"CCR4-NOT transcription complex protein, putative; similar to CCR4-NOT transcription complex protein, putative [Arabidopsis thaliana] (TAIR:AT5G22250.1); similar to CCR4 associated factor 1-related protein [Capsicum annuum] (GB:ABG66307.1); contains InterPro domain Ribonuclease CAF1; (InterPro:IPR006941); contains InterPro domain Polynucleotidyl transferase, Ribonuclease H fold; (InterPro:IPR012337)"
"252698_at","AT3G43670","",-1.75255730455743,0.00127321293136019,"copper amine oxidase, putative; similar to copper amine oxidase, putative [Arabidopsis thaliana] (TAIR:AT1G62810.1); similar to copper amine oxidase, putative [Arabidopsis thaliana] (TAIR:AT4G12290.1); similar to amine oxidase [Canavalia lineata] (GB:AAD49420.1); similar to copper-containing amine oxidase [Solanum lycopersicum] (GB:CAI39243.1); similar to Os04g0269600 [Oryza sativa (japonica cultivar-group)] (GB:NP_001052338.1); contains InterPro domain Copper amine oxidase; (InterPro:IPR000269)"
"252711_at","AT3G43720","",-1.68130398158979,3.99803989902753e-05,"lipid binding; similar to protease inhibitor/seed storage/lipid transfer protein (LTP) family protein [Arabidopsis thaliana] (TAIR:AT2G27130.1); similar to Plant lipid transfer protein/Par allergen [Medicago truncatula] (GB:ABE89509.1); contains InterPro domain Plant lipid transfer/seed storage/trypsin-alpha amylase inhibitor; (InterPro:IPR003612), protease inhibitor/seed storage/lipid transfer protein (LTP) family protein; similar to protease inhibitor/seed storage/lipid transfer protein (LTP) family protein [Arabidopsis thaliana] (TAIR:AT2G27130.1); similar to Plant lipid transfer protein/Par allergen [Medicago truncatula] (GB:ABE89509.1); contains InterPro domain Plant lipid transfer/seed storage/trypsin-alpha amylase inhibitor; (InterPro:IPR003612)"
