ATnumber,BacterialPathogen,FungalPathogen,Herbivore,Virus,Cold,Heat,Osmotic,UVB,Wound,Drought,Genotoxic,Unannotated
At1g60730,0,0,0,0,1,0,1,1,1,0,0,0
At2g29480,0,0,0,0,1,0,1,0,0,0,0,0
At1g22710,0,0,0,1,1,0,1,0,0,0,0,0
At3g14230,0,0,0,1,1,0,1,0,0,0,0,0
At5g47040,0,0,0,1,1,0,1,0,0,0,0,0
At3g21270,0,0,0,0,1,0,1,0,0,0,0,0
At5g66780,0,0,0,0,1,0,1,0,0,0,0,0
At4g17785,0,0,0,0,1,0,1,0,0,0,0,0
At1g53050,0,0,0,0,1,0,1,0,0,0,0,0
At3g04550,1,0,0,1,1,0,1,0,0,0,0,0
At3g06035,0,0,1,0,1,0,1,0,0,0,0,0
At5g62100,0,0,0,0,1,0,1,0,0,0,0,0
At3g59700,0,0,0,0,1,0,1,1,0,0,0,0
At1g24600,0,0,0,0,1,0,1,0,0,0,0,0
At4g25300,0,0,0,0,1,0,1,0,0,0,0,0
At4g16563,0,0,0,0,1,0,1,1,0,0,0,0
At1g30700,0,0,0,1,1,0,1,0,0,0,0,0
At5g48180,0,0,1,0,1,0,1,0,0,0,0,0
At1g29390,0,0,0,0,1,0,1,1,0,0,0,0
At5g16770,0,0,0,0,1,0,1,0,0,0,0,0
At1g69690,1,0,0,0,1,0,1,1,1,0,0,0
At5g64620,1,0,0,1,1,0,1,1,0,0,0,0
At4g40010,0,0,0,0,1,0,1,0,0,0,0,0
At5g06300,0,0,0,0,1,0,1,0,1,0,0,0
At3g55470,0,0,0,1,1,0,1,1,0,0,0,0
At1g35230,0,0,0,0,1,0,1,1,0,0,0,0
At4g33540,0,0,0,0,1,0,1,0,0,0,0,0
At4g26370,1,0,0,0,1,0,1,1,0,0,0,0
At2g37150,0,0,0,0,1,0,1,0,0,0,0,0
At3g10320,0,0,0,0,1,0,1,0,0,0,0,0
At5g65600,0,0,0,0,1,0,0,1,0,0,0,0
At3g22160,0,0,0,0,1,0,0,1,0,0,0,0
At5g41100,0,0,0,1,1,0,0,1,1,0,0,0
At1g11530,1,0,0,1,1,0,0,1,0,0,0,0
At1g70930,0,0,0,1,1,0,0,1,1,0,0,0
At3g17920,0,0,0,0,1,0,0,0,0,0,0,0
At2g42430,0,0,0,0,1,0,0,0,0,0,0,0
At2g39110,0,0,0,0,1,0,0,0,0,0,0,0
At4g14370,0,0,0,0,1,0,0,0,0,0,0,0
At4g33930,0,0,0,0,1,0,0,0,0,0,0,0
At4g11480,0,0,0,0,1,0,0,0,0,0,0,0
At2g04040,0,0,0,0,1,0,0,1,1,0,0,0
At4g25350,0,0,0,0,1,0,0,0,0,0,0,0
At3g21650,0,0,0,0,1,0,0,0,0,0,0,0
At4g39890,0,0,0,1,1,0,0,1,1,0,0,0
At1g48040,0,0,0,0,1,0,0,0,0,0,0,0
At3g26980,0,0,0,1,1,0,0,1,1,0,0,0
At3g24190,0,0,1,1,1,0,0,1,0,0,0,0
At2g17270,0,0,0,0,1,0,0,1,0,0,0,0
At3g24530,0,0,0,0,1,0,0,1,0,0,0,0
At5g61210,0,0,0,0,1,0,0,1,0,0,0,0
At2g04430,0,0,0,0,1,0,0,1,0,0,0,0
At5g52330,0,0,0,1,1,0,0,0,0,0,0,0
At5g24270,0,0,0,1,1,0,0,0,0,0,0,0
At5g04140,0,0,0,1,1,0,0,0,0,0,0,0
At5g15070,0,0,0,1,1,0,0,0,0,0,0,0
At1g22610,0,0,0,1,1,0,0,0,0,0,0,0
At3g03050,0,0,0,0,1,0,0,0,1,0,0,0
At4g15545,0,0,0,0,1,0,0,0,0,0,0,0
At1g47128,0,0,0,0,1,0,0,0,0,0,0,0
At5g20580,0,0,0,0,1,0,0,0,0,0,0,0
At3g56840,0,0,0,0,1,0,0,0,0,0,0,0
At1g51950,0,0,0,0,1,0,0,0,0,0,0,0
At5g16180,0,0,0,0,1,0,0,0,0,0,0,0
At5g34850,0,0,0,0,1,0,0,0,0,0,0,0
At5g35080,0,0,0,0,1,0,0,0,0,0,0,0
At5g24800,0,0,0,0,1,0,0,0,0,0,0,0
At5g67580,0,0,0,0,1,0,0,0,0,0,0,0
At5g57800,0,0,0,0,1,0,0,0,0,0,0,0
At5g56650,0,0,0,0,1,0,0,0,0,0,0,0
At5g54250,0,0,0,0,1,0,0,0,0,0,0,0
At5g51910,0,0,0,0,1,0,0,0,0,0,0,0
At5g50020,0,0,0,0,1,0,0,0,0,0,0,0
At5g50160,0,0,0,0,1,0,0,0,0,0,0,0
At5g43920,0,0,0,0,1,0,0,0,0,0,0,0
At5g43710,0,0,0,0,1,0,0,0,0,0,0,0
At5g40890,0,0,0,0,1,0,0,0,0,0,0,0
At5g40500,0,0,0,0,1,0,0,0,0,0,0,0
At5g22510,0,0,0,0,1,0,0,0,0,0,0,0
At5g16520,0,0,0,0,1,0,0,0,0,0,0,0
At5g10320,0,0,0,0,1,0,0,0,0,0,0,0
At5g05690,0,0,0,0,1,0,0,0,0,0,0,0
At5g05540,0,0,0,0,1,0,0,0,0,0,0,0
At5g03430,0,0,0,0,1,0,0,0,0,0,0,0
At5g03170,0,0,0,0,1,0,0,0,0,0,0,0
At3g62370,0,0,0,0,1,0,0,0,0,0,0,0
At3g59300,0,0,0,0,1,0,0,0,0,0,0,0
At3g59110,0,0,0,0,1,0,0,0,0,0,0,0
At3g57470,0,0,0,0,1,0,0,0,0,0,0,0
At3g55960,0,0,0,0,1,0,0,0,0,0,0,0
At3g55530,0,0,0,0,1,0,0,0,0,0,0,0
At3g52900,0,0,0,0,1,0,0,0,0,0,0,0
At3g49050,0,0,0,0,1,0,0,0,0,0,0,0
At3g45310,0,0,0,0,1,0,0,0,0,0,0,0
At4g38220,0,0,0,0,1,0,0,0,0,0,0,0
At4g37330,0,0,0,0,1,0,0,0,0,0,0,0
At4g34840,0,0,0,0,1,0,0,0,0,0,0,0
At4g13020,0,0,0,0,1,0,0,0,0,0,0,0
At4g09910,0,0,0,0,1,0,0,0,0,0,0,0
At4g00750,0,0,0,0,1,0,0,0,0,0,0,0
At4g00150,0,0,0,0,1,0,0,0,0,0,0,0
At1g16750,0,0,0,0,1,0,0,0,0,0,0,0
At1g55130,0,0,0,0,1,0,0,0,0,0,0,0
At1g75220,0,0,0,0,1,0,0,0,0,0,0,0
At3g13780,0,0,0,0,1,0,0,0,0,0,0,0
At2g04230,0,0,0,0,1,0,0,0,0,0,0,0
At3g23200,0,0,0,0,1,0,0,0,0,0,0,0
At3g27420,0,0,0,0,1,0,0,0,0,0,0,0
At3g13062,0,0,0,0,1,0,0,0,0,0,0,0
At3g25540,0,0,0,0,1,0,0,0,0,0,0,0
At3g25570,0,0,0,0,1,0,0,0,0,0,0,0
At3g23590,0,0,0,0,1,0,0,0,0,0,0,0
At3g15820,0,0,0,0,1,0,0,0,0,0,0,0
At3g23310,0,0,0,0,1,0,0,0,0,0,0,0
At3g02890,0,0,0,0,1,0,0,0,0,0,0,0
At3g11620,0,0,0,0,1,0,0,0,0,0,0,0
At3g05100,0,0,0,0,1,0,0,0,0,0,0,0
At3g05165,0,0,0,0,1,0,0,0,0,0,0,0
At1g19000,0,0,0,0,1,0,0,0,0,0,0,0
At1g77420,0,0,0,0,1,0,0,0,0,0,0,0
At1g74530,0,0,0,0,1,0,0,0,0,0,0,0
At1g75460,0,0,0,0,1,0,0,0,0,0,0,0
At1g79810,0,0,0,0,1,0,0,0,0,0,0,0
At1g47740,0,0,0,0,1,0,0,0,0,0,0,0
At1g80830,0,0,0,0,1,0,0,0,0,0,0,0
At1g59580,0,0,0,0,1,0,0,0,0,0,0,0
At1g52550,0,0,0,0,1,0,0,0,0,0,0,0
At1g49480,0,0,0,0,1,0,0,0,0,0,0,0
At1g34210,0,0,0,0,1,0,0,0,0,0,0,0
At1g28610,0,0,0,0,1,0,0,0,0,0,0,0
At1g59960,0,0,0,0,1,0,0,0,0,0,0,0
At1g54390,0,0,0,0,1,0,0,0,0,0,0,0
At2g01910,0,0,0,0,1,0,0,0,0,0,0,0
At2g16280,0,0,0,0,1,0,0,0,0,0,0,0
At2g31190,0,0,0,0,1,0,0,0,0,0,0,0
At1g09440,0,0,0,0,1,0,0,0,0,0,0,0
At1g09010,0,0,0,0,1,0,0,0,0,0,0,0
At1g03380,0,0,0,0,1,0,0,0,0,0,0,0
At2g20650,0,0,0,0,1,0,0,0,0,0,0,0
At2g32080,0,0,0,0,1,0,0,0,0,0,0,0
At2g32450,0,0,0,0,1,0,0,0,0,0,0,0
At2g46220,0,0,0,0,1,0,0,0,0,0,0,0
At2g34310,0,0,0,0,1,0,0,0,0,0,0,0
At2g23390,0,0,0,0,1,0,0,0,0,0,0,0
At2g02770,0,0,0,0,1,0,0,0,0,0,0,0
At2g30510,0,0,0,0,1,0,0,0,0,0,0,0
At3g59060,1,0,0,0,1,0,0,0,0,0,0,0
At1g75840,1,0,0,0,1,0,0,0,0,0,0,0
At5g19290,1,0,1,0,1,0,0,0,0,0,0,0
At1g15410,1,0,1,0,1,0,0,0,0,0,0,0
At1g23400,1,0,0,1,1,0,0,0,0,0,0,0
At2g26250,1,0,0,1,1,0,0,0,0,0,0,0
At5g51850,0,0,1,0,1,1,1,1,0,1,0,0
At2g43820,0,0,0,0,1,1,1,1,1,1,0,0
At1g66540,0,0,1,0,1,0,0,1,0,1,0,0
At4g00780,0,0,0,0,1,0,0,1,1,1,1,0
At1g01070,0,0,1,0,1,1,1,1,0,1,0,0
At4g02075,0,0,0,1,1,1,0,1,1,1,0,0
At5g15600,0,0,1,0,1,0,1,0,0,1,0,0
At5g45670,0,0,0,0,1,1,1,1,1,1,1,0
At3g48460,0,0,1,0,1,1,1,1,1,1,1,0
At3g47540,0,0,1,0,1,1,0,1,0,1,1,0
At4g05110,0,0,0,0,1,0,0,0,1,1,0,0
At4g26950,0,0,0,0,1,1,1,1,1,1,0,0
At1g74670,1,0,1,1,1,1,1,1,1,1,0,0
At5g03350,0,0,0,0,1,1,1,1,0,1,0,0
At1g72790,0,0,0,0,1,1,0,0,0,1,1,0
At5g06870,0,0,0,0,1,0,0,0,1,1,0,0
At2g38750,0,0,1,0,1,1,1,1,1,1,0,0
At3g16690,0,0,0,0,1,1,1,1,1,1,0,0
At4g14680,0,0,0,0,1,1,0,1,0,1,0,0
At3g16350,0,0,0,0,1,0,1,1,0,1,0,0
At3g62010,0,0,0,0,1,0,0,0,0,1,0,0
At3g28180,0,0,0,0,1,0,0,0,0,1,0,0
At4g21870,1,0,1,1,1,1,1,0,0,1,0,0
At1g03870,1,0,0,0,1,0,1,1,0,1,0,0
At1g23480,1,0,0,0,1,0,1,1,0,1,0,0
At4g37530,0,0,0,0,1,0,1,1,1,1,0,0
At5g54380,0,0,0,0,1,0,1,0,0,1,0,0
At1g25230,0,0,0,0,1,0,1,1,0,1,0,0
At1g29430,1,0,1,0,1,0,1,1,1,1,0,0
At3g47090,0,0,0,0,1,1,1,1,0,1,0,0
At3g16150,0,0,1,0,1,1,1,1,1,1,0,0
At5g63180,1,0,1,1,1,0,1,1,0,1,0,0
At1g03495,0,0,0,0,1,0,1,1,0,1,1,0
At2g39330,0,0,1,0,1,1,0,0,0,1,0,0
At1g62540,0,0,1,1,1,1,1,0,1,1,0,0
At1g62660,0,0,0,1,1,0,1,0,0,1,0,0
At4g08870,0,0,1,0,1,0,0,0,1,1,0,0
At5g42800,0,0,0,0,1,0,1,1,1,1,1,0
At1g11580,0,0,0,1,1,1,1,0,0,1,0,0
At5g24420,0,0,0,0,1,0,1,0,0,1,0,0
At4g33550,0,0,1,0,1,0,1,0,0,1,0,0
At1g67070,0,0,0,0,1,0,1,1,1,1,0,0
At4g14090,0,0,1,0,1,0,1,1,0,1,0,0
At5g16190,0,0,0,0,1,0,0,0,1,1,0,0
At1g09750,0,0,0,1,1,1,1,1,0,1,0,0
At1g73600,1,0,1,1,1,1,1,1,0,1,0,0
At2g47930,1,0,1,1,1,0,1,1,0,1,0,0
At5g22860,0,0,0,0,1,1,1,1,0,1,0,0
At3g13065,0,0,0,0,1,1,0,0,0,1,0,0
At5g58350,0,0,0,0,1,1,1,1,1,1,0,0
At4g19050,0,1,0,0,1,0,0,0,0,0,0,0
At4g17340,1,0,0,0,1,0,1,0,0,0,1,0
At2g30540,0,0,0,0,1,1,0,0,1,0,1,0
At1g13650,0,0,1,0,1,1,1,0,1,0,1,0
At5g27360,0,0,1,0,1,0,1,1,0,0,1,0
At4g34020,0,0,0,0,1,0,0,0,0,0,1,0
At3g23520,0,0,0,0,1,1,1,1,1,0,1,0
At2g30520,0,0,1,1,1,1,0,1,0,0,1,0
At5g43910,0,0,0,0,1,1,0,1,0,0,1,0
At4g29360,0,0,0,0,1,1,1,0,1,0,1,0
At3g59400,1,0,1,0,1,0,0,1,0,0,1,0
At5g25130,0,0,0,0,1,1,1,0,0,0,1,0
At4g35290,0,0,1,0,1,1,1,1,1,0,1,0
At1g03440,0,0,0,0,1,0,1,0,0,0,1,0
At4g19430,0,0,1,0,1,1,1,1,1,0,1,0
At1g65860,0,0,1,0,1,1,1,1,0,0,1,0
At2g29510,0,0,0,0,1,1,0,0,0,0,0,0
At1g69780,0,0,0,0,1,1,1,1,0,0,0,0
At4g12980,1,0,1,1,1,1,1,1,1,0,0,0
At3g46900,0,0,1,0,1,1,1,1,1,0,0,0
At3g07010,1,0,0,0,1,1,1,1,1,0,0,0
At1g17870,0,0,1,1,1,1,1,1,1,0,0,0
At1g05385,1,0,0,0,1,1,1,0,0,0,0,0
At3g23080,1,0,0,0,1,1,1,1,0,0,0,0
At5g09990,0,0,1,0,1,1,1,1,0,0,0,0
At2g22990,0,0,0,0,1,1,1,1,0,0,0,0
At1g11410,0,0,1,1,1,1,0,0,0,0,0,0
At3g06850,0,0,0,0,1,1,1,0,0,0,0,0
At4g14930,0,0,0,0,1,1,1,0,0,0,0,0
At2g28630,0,0,0,0,1,1,0,1,0,0,0,0
At1g49780,0,0,1,1,1,1,1,0,0,0,0,0
At2g46450,0,0,0,0,1,1,0,0,0,0,0,0
At2g20610,0,0,1,1,1,1,0,0,0,0,0,0
At4g35270,0,0,0,0,1,1,0,0,0,0,0,0
At1g22360,0,0,0,0,1,1,0,0,0,0,0,0
At3g28040,0,0,1,1,1,1,1,0,0,0,0,0
At1g11670,0,0,0,0,1,1,1,0,1,0,0,0
At4g10770,0,0,1,1,1,1,1,1,0,0,0,0
At1g20640,0,0,0,0,1,1,0,0,0,0,0,0
At3g15770,0,0,0,1,1,1,0,1,0,0,0,0
At3g17330,0,0,1,0,1,1,1,0,0,0,0,0
At3g29810,0,0,0,0,1,1,1,1,1,0,0,0
At4g22340,0,0,0,0,1,1,0,0,0,0,0,0
At1g10960,0,0,1,0,1,1,0,1,0,0,0,0
At5g15440,0,0,0,0,1,1,0,0,0,0,0,0
At5g56250,0,0,0,0,1,1,0,0,0,0,0,0
At3g51150,0,0,0,0,1,1,1,0,0,0,0,0
At5g02890,1,0,0,0,1,1,1,1,0,0,0,0
At4g17695,0,0,0,0,1,1,1,0,0,0,0,0
At1g10850,0,0,0,0,1,1,1,1,0,0,0,0
At2g29970,0,0,1,0,1,1,0,0,0,0,0,0
At2g23180,0,0,1,0,1,1,1,0,0,0,0,0
At1g26210,1,0,0,0,1,1,1,1,0,0,0,0
At1g16390,0,0,0,0,1,1,1,1,0,0,0,0
At2g33330,1,0,0,0,1,1,1,1,0,0,0,0
At3g17640,0,0,1,1,1,1,1,1,1,0,0,0
At5g63410,0,0,0,0,1,1,1,0,0,0,0,0
At4g30610,0,0,0,0,1,1,1,1,1,0,0,0
At4g19380,0,0,0,1,1,1,1,0,0,0,0,0
At1g67040,0,0,0,0,1,1,0,0,1,0,0,0
At2g46380,0,0,1,0,1,1,0,0,1,0,0,0
At5g03380,0,0,0,0,1,1,0,0,0,0,0,0
At4g12690,0,0,0,0,1,1,0,0,0,0,0,0
At4g10330,0,0,0,0,1,1,0,0,0,0,0,0
At5g15860,0,0,0,0,1,1,1,0,0,0,0,0
At2g37180,0,0,1,0,1,1,0,0,0,0,0,0
At4g17245,0,0,0,1,1,1,1,0,0,0,0,0
At5g21170,0,0,0,0,1,1,1,0,0,0,0,0
At2g39560,0,0,0,0,1,1,1,1,0,0,0,0
At1g61100,0,0,0,0,1,1,0,0,0,0,0,0
At5g39860,0,0,1,1,1,1,1,1,0,0,0,0
At5g64470,0,0,0,0,1,1,0,0,0,0,0,0
At4g13830,0,0,0,0,1,1,0,0,0,0,0,0
At5g37680,0,0,0,0,1,1,0,0,0,0,0,0
At4g25830,1,0,0,0,1,1,1,1,0,0,0,0
At1g53730,0,0,0,0,1,1,1,0,0,0,0,0
At2g07718,0,0,0,0,1,1,0,1,0,0,0,0
At4g14510,0,0,1,0,1,1,0,0,0,0,0,0
At4g19830,0,0,0,0,1,1,1,0,0,0,0,0
At1g77460,0,0,0,1,1,1,1,0,0,0,0,0
At3g10420,0,0,1,1,1,1,1,0,0,0,0,0
At3g11280,0,0,0,0,1,1,0,0,0,0,0,0
At1g24996,0,0,0,1,1,1,0,0,0,0,0,0
At5g46340,0,0,0,0,1,1,0,0,0,0,0,0
At5g44750,0,0,0,0,1,1,0,0,0,0,0,0
At4g31600,0,0,0,0,1,1,0,0,0,0,0,0
At4g10060,0,0,0,0,1,1,0,0,0,0,0,0
At3g09150,0,0,0,0,1,1,0,0,0,0,0,0
At2g30460,0,0,0,0,1,1,0,0,0,0,0,0
At1g62200,0,0,0,0,1,1,0,0,0,0,0,0
At1g51680,0,0,1,1,1,1,0,0,0,0,0,0
At1g64400,0,0,1,0,1,1,1,0,0,0,0,0
At3g21240,0,0,0,0,1,1,1,0,0,0,0,0
At5g64570,0,0,0,0,1,1,1,0,1,0,0,0
At5g45480,0,0,0,1,1,1,1,0,0,0,0,0
At1g76690,0,0,0,0,1,1,0,0,1,0,0,0
At3g26590,0,0,1,0,1,1,0,1,0,0,0,0
At3g16220,0,0,0,1,1,1,0,0,0,0,0,0
At5g53760,0,0,1,0,1,1,0,0,1,0,0,0
At1g12240,0,0,0,1,1,1,0,0,1,0,0,0
At5g07690,0,0,1,0,1,1,1,1,0,0,0,0
At3g61670,0,0,1,0,1,1,0,0,0,0,0,0
At1g70580,0,0,1,0,1,1,0,0,0,0,0,0
At2g26080,0,0,1,1,1,1,0,0,0,0,0,0
At2g04160,0,0,0,1,1,1,1,0,0,0,0,0
At3g60620,0,0,0,0,1,1,1,0,0,0,0,0
At3g10160,0,0,0,0,1,1,1,0,0,0,0,0
At4g10120,0,0,1,1,1,1,1,0,0,0,0,0
At1g78180,0,0,0,0,1,1,1,0,0,0,0,0
At5g64410,0,0,0,0,1,1,1,0,0,0,0,0
At3g28130,0,0,1,0,1,1,1,1,0,0,0,0
At1g11050,0,0,0,0,1,1,1,1,0,0,0,0
At5g25770,0,0,0,0,1,1,1,0,0,0,0,0
At5g55930,0,0,0,0,1,1,1,1,1,0,0,0
At1g67330,0,0,0,0,1,1,1,0,0,0,0,0
At1g32450,0,0,1,1,1,1,1,1,0,0,0,0
At2g40670,0,1,0,1,1,1,1,1,0,0,0,0
At3g50270,0,0,0,0,1,1,1,0,0,0,0,0
At1g16060,0,0,1,0,1,1,1,0,0,0,0,0
At4g28780,1,0,0,0,1,1,1,1,0,0,0,0
At3g46490,0,0,0,0,1,1,1,1,0,0,0,0
At5g01075,0,0,0,0,1,1,1,1,0,0,0,0
At5g04230,1,0,0,0,1,1,1,1,0,0,0,0
At2g18910,1,0,0,0,1,1,1,0,0,0,0,0
At4g25870,0,0,0,0,1,1,1,0,0,0,0,0
At5g50420,0,0,0,0,1,1,1,0,0,0,0,0
At3g48610,0,0,1,0,1,1,1,0,0,0,0,0
At4g32570,0,0,0,0,1,1,1,1,0,0,0,0
At1g09390,1,0,0,0,1,1,1,1,0,0,0,0
At1g54820,0,0,0,0,1,1,1,1,1,0,0,0
At3g05600,0,0,0,1,1,1,1,0,0,0,0,0
At5g34940,0,0,0,0,1,1,0,0,0,0,0,0
At1g18880,0,0,0,1,1,1,0,0,0,0,0,0
At1g11720,0,0,1,0,1,1,0,0,0,0,0,0
At2g16630,0,0,0,0,1,1,0,1,1,0,0,0
At1g31650,0,0,0,0,1,1,0,1,0,0,0,0
At1g74100,0,0,1,0,1,1,0,1,0,0,0,0
At3g23570,0,0,0,0,1,1,0,1,0,0,0,0
At1g30410,0,0,0,1,1,1,0,0,0,0,0,0
At1g67560,0,0,0,1,1,1,0,0,0,0,0,0
At1g28680,0,0,0,1,1,1,0,0,0,0,0,0
At2g17650,0,0,0,1,1,1,0,0,0,0,0,0
At5g65490,0,0,0,0,1,1,0,0,0,0,0,0
At1g05860,0,0,0,0,1,1,0,0,0,0,0,0
At3g24720,0,0,0,0,1,1,1,0,0,0,0,0
At3g15270,0,0,1,1,1,1,1,0,0,0,0,0
At2g45400,0,0,0,0,1,1,1,1,0,0,0,0
At5g63850,0,0,0,0,1,1,1,0,0,0,0,0
At1g21440,0,0,1,0,1,1,1,1,0,0,0,0
At2g19930,0,0,0,0,1,1,0,0,0,0,0,0
At4g15920,0,0,1,0,1,0,0,0,0,0,0,0
At5g56860,0,0,1,0,1,0,0,0,0,0,0,0
At5g01090,0,0,1,0,1,0,0,0,0,0,0,0
At4g24760,0,0,1,0,1,0,0,0,0,0,0,0
At4g22200,0,0,1,0,1,0,0,0,0,0,0,0
At4g09900,0,0,1,0,1,0,0,0,0,0,0,0
At3g27050,0,0,1,0,1,0,0,0,0,0,0,0
At3g18750,0,0,1,0,1,0,0,0,0,0,0,0
At3g04310,0,0,1,0,1,0,0,0,0,0,0,0
At3g02830,0,0,1,0,1,0,0,0,0,0,0,0
At3g02050,0,0,1,0,1,0,0,0,0,0,0,0
At3g06330,0,0,1,0,1,0,0,0,0,0,0,0
At1g19700,0,0,1,0,1,0,0,0,0,0,0,0
At1g19650,0,0,1,0,1,0,0,0,0,0,0,0
At1g47340,0,0,1,0,1,0,0,0,0,0,0,0
At1g04350,0,0,1,0,1,0,0,0,0,0,0,0
At2g20570,0,0,1,0,1,0,0,0,0,0,0,0
At2g41120,0,0,1,0,1,0,0,0,0,0,0,0
At2g30150,0,0,1,0,1,0,0,0,0,0,0,0
At2g39890,0,0,1,0,1,0,0,0,0,0,0,0
At2g30490,0,0,1,0,1,0,0,0,0,0,0,0
At1g62250,0,0,1,1,1,0,0,0,0,0,0,0
At1g26150,0,0,1,1,1,0,0,0,0,0,0,0
At5g11350,0,0,1,1,1,0,0,0,0,0,0,0
At1g10900,0,0,1,1,1,0,0,0,0,0,0,0
At4g26850,0,0,1,0,1,0,0,0,0,0,0,0
At2g41290,0,0,1,0,1,0,1,0,0,0,0,0
At4g15790,0,0,0,0,1,0,1,0,0,0,0,0
At1g05210,0,0,0,0,1,0,1,0,0,0,0,0
At1g53300,0,0,1,0,1,0,1,1,0,0,0,0
At1g16780,0,0,0,0,1,0,1,0,0,0,0,0
At5g23860,0,0,0,0,1,0,1,0,0,0,0,0
At3g16240,1,0,1,1,1,0,1,0,0,0,0,0
At1g66250,0,0,1,0,1,0,1,0,0,0,0,0
At5g18630,0,0,0,0,1,0,1,0,0,0,0,0
At2g23610,1,0,0,0,1,0,1,0,0,0,0,0
At3g22420,0,0,1,0,1,0,1,0,0,0,0,0
At2g32150,0,0,0,0,1,0,1,0,1,0,0,0
At5g13770,0,0,1,1,1,0,1,1,0,0,0,0
At4g34030,0,0,0,1,1,0,1,0,0,0,0,0
At5g14120,0,0,0,0,1,0,1,0,0,0,0,0
At1g64720,0,0,0,0,1,0,1,0,1,0,0,0
At5g16870,0,0,0,0,1,0,1,0,0,0,0,0
At1g70670,0,0,0,0,1,0,1,0,0,0,0,0
At5g45650,0,0,1,1,1,0,1,0,0,0,0,0
At4g17540,0,0,0,0,1,0,1,0,0,0,0,0
At5g53900,0,0,0,0,1,0,1,0,0,0,0,0
At3g62390,0,0,0,0,1,0,1,0,0,0,0,0
At4g28100,0,0,0,0,1,0,1,0,0,0,0,0
At1g65190,0,0,0,0,1,0,1,0,0,0,0,0
At2g36000,1,0,0,0,1,0,1,0,0,0,0,0
At1g60800,1,0,0,0,1,0,1,0,0,0,0,0
At5g28020,1,0,1,0,1,0,1,0,0,0,0,0
At3g48200,1,0,1,1,1,0,1,0,0,0,0,0
At4g30825,0,0,1,0,1,0,1,0,0,0,0,0
At3g14210,0,0,1,0,1,0,1,0,0,0,0,0
At1g44000,0,0,1,0,1,0,1,0,0,0,0,0
At1g62960,0,0,1,0,1,0,1,0,0,0,0,0
At2g45340,0,0,0,0,1,0,1,1,0,0,0,0
At3g12150,0,0,0,0,1,0,1,0,0,0,0,0
At5g49730,1,0,0,0,1,0,1,0,0,0,0,0
At4g19170,1,0,1,0,1,0,1,1,0,0,0,0
At3g13510,0,0,0,0,1,0,1,0,0,0,0,0
At3g57830,0,0,0,0,1,0,1,1,1,0,0,0
At1g76100,0,0,0,0,1,0,1,0,1,0,0,0
At3g14330,1,0,0,1,1,0,1,0,0,0,0,0
At5g16540,0,0,0,0,1,0,1,1,0,0,0,0
At4g04955,0,0,0,0,1,0,1,1,0,0,0,0
At5g67390,0,0,1,0,1,0,1,1,0,0,0,0
At2g29290,1,0,0,0,1,0,1,1,0,0,0,0
At1g76110,1,0,0,0,1,0,1,1,1,0,0,0
At4g34220,0,0,0,0,1,0,1,1,0,0,0,0
At5g64380,1,0,0,1,1,0,1,1,0,0,0,0
At1g18620,1,0,0,1,1,0,1,1,0,0,0,0
At3g13750,1,0,0,1,1,0,1,1,0,0,0,0
At2g44210,0,0,1,0,1,0,1,0,0,0,0,0
At1g27120,0,0,1,0,1,0,1,1,0,0,0,0
At1g14345,0,0,1,1,1,0,1,1,0,0,0,0
At2g04032,0,0,0,0,1,0,1,1,0,0,0,0
At5g35790,1,0,0,0,1,0,1,1,0,0,0,0
At5g62840,0,0,0,0,1,0,1,1,0,0,0,0
At3g06130,0,0,0,0,1,0,1,1,0,0,0,0
At1g22430,0,0,0,0,1,0,1,1,0,0,0,0
At4g26520,1,0,1,0,1,0,1,1,0,0,0,0
At1g19150,1,0,1,0,1,0,1,1,0,0,0,0
At3g14240,0,0,0,1,1,0,1,0,0,0,0,0
At4g26760,0,0,0,0,1,0,1,0,1,0,0,0
At4g15630,0,0,0,0,1,0,1,1,1,0,0,0
At2g01870,1,0,0,0,1,0,1,1,0,0,0,0
At3g56060,0,0,0,1,1,0,1,1,0,0,0,0
At4g03150,1,0,0,0,1,0,1,1,0,0,0,0
At5g53170,0,0,0,1,1,0,1,0,0,0,0,0
At5g65380,0,0,0,0,1,0,1,0,0,0,0,0
At3g26280,0,0,0,0,1,0,1,0,0,0,0,0
At1g70160,0,0,0,1,1,0,1,0,0,0,0,0
At4g14750,0,0,0,0,1,0,1,1,0,0,0,0
At1g22640,0,0,0,0,1,0,1,1,0,0,0,0
At3g53540,0,0,0,0,1,0,1,0,0,0,0,0
At4g16140,0,0,0,0,1,0,1,1,0,0,0,0
At2g35260,1,0,1,1,1,0,1,0,0,0,0,0
At1g01320,0,0,1,1,1,0,1,0,0,0,0,0
At2g45740,0,0,0,0,1,0,1,1,0,0,0,0
At1g26220,0,0,0,0,1,0,1,0,0,0,0,0
At5g38150,0,0,0,0,1,0,1,0,0,0,0,0
At5g16650,0,0,0,0,1,0,1,0,0,0,0,0
At5g14430,0,0,0,0,1,0,1,0,0,0,0,0
At2g40540,0,0,0,0,1,0,1,0,0,0,0,0
At3g66658,0,0,0,0,1,0,1,0,0,0,0,0
At1g03270,0,0,0,0,1,0,1,0,0,0,0,0
At2g27060,0,0,0,0,1,0,1,0,0,0,0,0
At2g35155,0,0,0,0,1,0,1,0,0,0,0,0
At2g32720,0,0,0,0,1,0,1,0,0,0,0,0
