contig,O_sativa_locus_annotation,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,Functionnal_Annotation_IDs,A_thaliana_locus,Gene_Symbol,Description
S_5sp_contig28933,LOC_Os03g60130.2|13103.m06600|cDNA,"PF08711,PF07500,PF01096",PTHR11477,KOG1105,,K03145,AT2G38560.1,TFIIS,transcript elongation factor IIS
S_5sp_contig28934,LOC_Os03g60130.2|13103.m06600|cDNA,"PF08711,PF07500,PF01096",PTHR11477,KOG1105,,K03145,AT2G38560.1,TFIIS,transcript elongation factor IIS
S_5sp_contig28945,"LOC_Os06g03760.3|13106.m00318|cDNA LMBR1 integral membrane protein, putative, expressed",PF04791,,,,,AT5G01460.1,,LMBR1-like membrane protein
S_5sp_contig28946,LOC_Os06g03760.3|13106.m00318|cDNA,PF04791,,,,,AT5G01460.1,,LMBR1-like membrane protein
S_5sp_contig28947,"LOC_Os10g36780.3|13110.m03339|cDNA OsProCP4 - Putative Lysosomal Pro-x Carboxypeptidase homologue, expressed",PF05577,PTHR11010,KOG2182,,,AT4G36195.1,,Serine carboxypeptidase S28 family protein
S_5sp_contig28949,"LOC_Os10g36780.4|13110.m03337|cDNA OsProCP4 - Putative Lysosomal Pro-x Carboxypeptidase homologue, expressed",PF05577,PTHR11010,KOG2182,,,AT4G36195.1,,Serine carboxypeptidase S28 family protein
S_5sp_contig28951_RC,LOC_Os07g07820.1|13107.m00770|cDNA expressed protein,,,,,,,,
S_5sp_contig28958,LOC_Os10g32770.3|13110.m02871|cDNA,PF00400,PTHR22838,KOG0316,,,AT5G43920.1,,transducin family protein / WD-40 repeat family protein
S_5sp_contig28978,LOC_Os07g06820.2|13107.m00657|cDNA,PF01163,PTHR10593,KOG2270,2.7.11.1,K07178,AT5G37350.1,,Serine/threonine-protein kinase Rio1
S_5sp_contig28983,"LOC_Os02g32504.2|13102.m03513|cDNA heparan-alpha-glucosaminide N-acetyltransferase, putative, expressed",PF07786,,,,,AT5G47900.1,,Protein of unknown function (DUF1624)
S_5sp_contig28984,LOC_Os02g32504.2|13102.m03513|cDNA,PF07786,,,,,AT5G47900.1,,Protein of unknown function (DUF1624)
S_5sp_contig28995,"LOC_Os02g51610.2|13102.m05873|cDNA CRAL/TRIO domain containing protein, expressed","PF03765,PF00650",PTHR10174,KOG1470,,,AT1G22180.2,,Sec14p-like phosphatidylinositol transfer family protein
S_5sp_contig28998_RC,"LOC_Os10g26130.1|13110.m02218|cDNA phenylalanyl-tRNA synthetase, putative, expressed","PF01409,PF00587,PF00152",PTHR11538,KOG2784,6.1.1.20,K01889,AT4G39280.2,,"phenylalanyl-tRNA synthetase, putative / phenylalanine--tRNA ligase, putative"
S_5sp_contig29000_RC,LOC_Os10g26130.1|13110.m02218|cDNA,"PF01409,PF00587,PF00152",PTHR11538,KOG2784,6.1.1.20,K01889,AT4G39280.2,,"phenylalanyl-tRNA synthetase, putative / phenylalanine--tRNA ligase, putative"
S_5sp_contig29007,"LOC_Os05g33820.1|13105.m03510|cDNA lipase, putative, expressed",,,,,,AT1G10740.1,,alpha/beta-Hydrolases superfamily protein
S_5sp_contig29009,LOC_Os05g33820.1|13105.m03510|cDNA,,,,,,AT1G10740.1,,alpha/beta-Hydrolases superfamily protein
S_5sp_contig29016_RC,"LOC_Os01g04190.4|13101.m00374|cDNA transporter family protein, putative, expressed","PF00083,PF07690,PF06609",PTHR11600,,,,AT5G16150.1,"GLT1,PGLCT",plastidic GLC translocator
S_5sp_contig29018_RC,LOC_Os01g04190.4|13101.m00374|cDNA,"PF00083,PF07690,PF06609",PTHR11600,,,,AT5G16150.1,"GLT1,PGLCT",plastidic GLC translocator
S_5sp_contig29022,"LOC_Os01g06660.1|13101.m00662|cDNA thiamine pyrophosphate enzyme, C-terminal TPP binding domain containing protein, expressed","PF02776,PF00205,PF02775",PTHR18968,KOG1184,,,AT4G33070.1,,Thiamine pyrophosphate dependent pyruvate decarboxylase family protein
S_5sp_contig29023,LOC_Os01g06660.1|13101.m00662|cDNA,"PF02776,PF00205,PF02775",PTHR18968,KOG1184,,,AT4G33070.1,,Thiamine pyrophosphate dependent pyruvate decarboxylase family protein
S_5sp_contig29026,"LOC_Os01g58690.3|13101.m06233|cDNA endonuclease/exonuclease/phosphatase family domain containing protein, expressed",PF03372,PTHR22748,KOG1294,,,AT2G41460.1,ARP,apurinic endonuclease-redox protein
S_5sp_contig29031,"LOC_Os05g41530.1|13105.m04408|cDNA ZOS5-11 - C2H2 zinc finger protein, expressed",,PTHR13278,,,K13104,AT3G02860.1,,zinc ion binding
S_5sp_contig29055,"LOC_Os05g04170.4|13105.m00412|cDNA AMP-binding enzyme, putative, expressed",PF00501,PTHR11968,KOG1256,,,AT2G47240.1,"CER8,LACS1",AMP-dependent synthetase and ligase family protein
S_5sp_contig29056,LOC_Os05g04170.4|13105.m00412|cDNA,PF00501,PTHR11968,KOG1256,,,AT2G47240.1,"CER8,LACS1",AMP-dependent synthetase and ligase family protein
S_5sp_contig29075_RC,"LOC_Os01g56670.3|13101.m06005|cDNA glycosyl hydrolase family 47 domain contain protein, expressed",PF01532,PTHR11742,KOG2429,,K10085,AT5G43710.1,,Glycosyl hydrolase family 47 protein
S_5sp_contig29076_RC,"LOC_Os09g24260.1|13109.m02302|cDNA WD domain, G-beta repeat domain containing protein, expressed",PF00400,PTHR19878,KOG0266,,,AT3G50590.1,,Transducin/WD40 repeat-like superfamily protein
S_5sp_contig29088,LOC_Os07g06130.3|13107.m00579|cDNA,PF01566,PTHR11706,KOG1291,,K14513,AT5G03280.1,"ATEIN2,CKR1,EIN2,ERA3,ORE2,ORE3,PIR2",NRAMP metal ion transporter family protein
S_5sp_contig29089,LOC_Os07g06300.1|13107.m00595|cDNA,"PF00141,PF01566",PTHR11706,KOG1291,,,AT5G03280.1,"ATEIN2,CKR1,EIN2,ERA3,ORE2,ORE3,PIR2",NRAMP metal ion transporter family protein
S_5sp_contig29101,"LOC_Os01g37837.1|13101.m03853|cDNA seryl-tRNA synthetase, putative, expressed","PF02403,PF00587",PTHR11778,KOG2509,6.1.1.11,K01875,AT5G27470.1,,seryl-tRNA synthetase / serine--tRNA ligase
S_5sp_contig29105_RC,LOC_Os01g67870.1|13101.m07381|cDNA expressed protein,PF00535,,KOG2547,,,AT2G19880.2,,Nucleotide-diphospho-sugar transferases superfamily protein
S_5sp_contig29106,"LOC_Os01g59130.2|13101.m06281|cDNA proline-rich family protein, putative, expressed",,,,,,AT2G26770.1,,plectin-related
S_5sp_contig29109_RC,"LOC_Os03g09270.3|13103.m01079|cDNA ubiquitin carboxyl-terminal hydrolase 26, putative, expressed",,,,,,AT3G49600.1,"ATUBP26,SUP32,UBP26",ubiquitin-specific protease 26
S_5sp_contig29116,"LOC_Os02g34560.2|13102.m03744|cDNA plant neutral invertase domain containing protein, expressed",PF04853,,,,,AT4G09510.2,CINV2,cytosolic invertase 2
S_5sp_contig29117,LOC_Os02g34560.2|13102.m03744|cDNA,PF04853,,,,,AT4G09510.2,CINV2,cytosolic invertase 2
S_5sp_contig29131,LOC_Os03g21270.3|13103.m02548|cDNA,,,,,,AT1G72410.1,,COP1-interacting protein-related
S_5sp_contig29139,"LOC_Os05g32600.2|13105.m03361|cDNA cyclin-dependent kinase D-1, putative, expressed","PF00069,PF07714",PTHR11295,,,,AT1G73690.1,"AT;CDKD;1,CAK3AT,CDKD1;1",cyclin-dependent kinase D1;1
S_5sp_contig29140,LOC_Os05g32600.2|13105.m03361|cDNA,"PF00069,PF07714",PTHR11295,,,,AT1G73690.1,"AT;CDKD;1,CAK3AT,CDKD1;1",cyclin-dependent kinase D1;1
S_5sp_contig29142,"LOC_Os01g11070.1|13101.m01196|cDNA Alg9-like mannosyltransferase protein, putative, expressed",PF03901,PTHR22760,KOG2515,2.4.1.-,K03846,AT1G16900.1,,Alg9-like mannosyltransferase family
S_5sp_contig29145,"LOC_Os05g06270.1|13105.m00666|cDNA zinc finger, C3HC4 type domain containing protein, expressed",PF00097,,,,,AT3G05545.1,,RING/U-box superfamily protein
S_5sp_contig29148,"LOC_Os01g16900.3|13101.m01893|cDNA dehydrogenase, putative, expressed",PF00180,PTHR11835,KOG0785,,,AT5G03290.1,IDH-V,isocitrate dehydrogenase V
S_5sp_contig29149,LOC_Os01g16900.3|13101.m01893|cDNA,PF00180,PTHR11835,KOG0785,,,AT5G03290.1,IDH-V,isocitrate dehydrogenase V
S_5sp_contig29150,LOC_Os01g16900.3|13101.m01893|cDNA,PF00180,PTHR11835,KOG0785,,,AT5G03290.1,IDH-V,isocitrate dehydrogenase V
S_5sp_contig29157,"LOC_Os01g13430.1|13101.m01476|cDNA importin-alpha re-exporter, putative, expressed","PF03810,PF08506,PF03378",PTHR10997,KOG1992,,,AT2G46520.1,,"cellular apoptosis susceptibility protein, putative / importin-alpha re-exporter, putative"
S_5sp_contig29158,LOC_Os01g13430.1|13101.m01476|cDNA,"PF03810,PF08506,PF03378",PTHR10997,KOG1992,,,AT2G46520.1,,"cellular apoptosis susceptibility protein, putative / importin-alpha re-exporter, putative"
S_5sp_contig29159,LOC_Os01g13430.1|13101.m01476|cDNA,"PF03810,PF08506,PF03378",PTHR10997,KOG1992,,,AT2G46520.1,,"cellular apoptosis susceptibility protein, putative / importin-alpha re-exporter, putative"
S_5sp_contig29165,"LOC_Os11g01140.3|13111.m09163|cDNA AGC_PVPK_like_kin82y.18 - ACG kinases include homologs to PKA, PKG and PKC, expressed","PF08447,PF00989,PF00069,PF07714",PTHR22985,KOG0610,,,AT3G45780.1,"JK224,NPH1,PHOT1,RPT1",phototropin 1
S_5sp_contig29167,LOC_Os09g24460.1|13109.m02321|cDNA expressed protein,,,,,,,,
S_5sp_contig29176,LOC_Os09g12600.2|13109.m01144|cDNA,"PF00892,PF03151",PTHR11132,KOG1441,,,AT5G33320.1,"ARAPPT,CUE1,PPT",Glucose-6-phosphate/phosphate translocator-related
S_5sp_contig29179,LOC_Os11g34120.1|13111.m03301|cDNA,PF08389,PTHR12363,KOG2081,,,AT1G12930.1,,ARM repeat superfamily protein
S_5sp_contig29184,"LOC_Os04g58720.1|13104.m06178|cDNA anthranilate phosphoribosyltransferase, putative, expressed","PF00168,PF08372",PTHR10024,,,,AT4G11610.1,,C2 calcium/lipid-binding plant phosphoribosyltransferase family protein
S_5sp_contig29187,"LOC_Os08g43640.3|13108.m04729|cDNA 26S proteasome non-ATPase regulatory subunit 3, putative, expressed","PF01399,PF08375",PTHR10758,KOG2581,,,AT1G20200.1,"EMB2719,HAP15",PAM domain (PCI/PINT associated module) protein
S_5sp_contig29188,LOC_Os08g43640.3|13108.m04729|cDNA,"PF01399,PF08375",PTHR10758,KOG2581,,,AT1G20200.1,"EMB2719,HAP15",PAM domain (PCI/PINT associated module) protein
S_5sp_contig29190,"LOC_Os04g55060.1|13104.m05703|cDNA 3-oxoacyl-synthase III, chloroplast precursor, putative, expressed","PF08545,PF08541",,,2.3.1.180,K00648,AT1G62640.1,KAS III,3-ketoacyl-acyl carrier protein synthase III
S_5sp_contig29191,LOC_Os04g55060.1|13104.m05703|cDNA,"PF08545,PF08541",,,2.3.1.180,K00648,AT1G62640.1,KAS III,3-ketoacyl-acyl carrier protein synthase III
S_5sp_contig29192,LOC_Os04g55060.1|13104.m05703|cDNA,"PF08545,PF08541",,,2.3.1.180,K00648,AT1G62640.1,KAS III,3-ketoacyl-acyl carrier protein synthase III
S_5sp_contig29197,"LOC_Os01g57082.1|13101.m06054|cDNA insulin-degrading enzyme, putative",PF05193,PTHR11851,,,,AT2G41790.1,,Insulinase (Peptidase family M16) family protein
S_5sp_contig29199,LOC_Os01g03760.2|13101.m00328|cDNA expressed protein,PF10151,PTHR13448,KOG4467,,,AT1G23170.2,,"Protein of unknown function DUF2359, transmembrane"
S_5sp_contig29203_RC,LOC_Os03g02980.2|13103.m12913|cDNA,"PF00069,PF07714",PTHR22982,KOG0583,,,AT3G61960.1,,Protein kinase superfamily protein
S_5sp_contig29235,"LOC_Os01g56350.3|13101.m05962|cDNA PTAC12, putative, expressed",,,,,,AT2G34640.1,"HMR,PTAC12",plastid transcriptionally active 12
S_5sp_contig29236,"LOC_Os01g56350.1|13101.m05960|cDNA PTAC12, putative, expressed",,,,,,AT2G34640.1,"HMR,PTAC12",plastid transcriptionally active 12
S_5sp_contig29238,"LOC_Os07g28090.1|13107.m02808|cDNA ABC transporter, ATP-binding protein, putative, expressed","PF00664,PF00005",PTHR19242,KOG0058,,,AT4G25450.1,"ATNAP8,NAP8",non-intrinsic ABC protein 8
S_5sp_contig29243,LOC_Os07g32420.2|13107.m03286|cDNA,PF00439,PTHR22880,,,,AT5G14270.2,"ATBET9,BET9",bromodomain and extraterminal domain protein 9
S_5sp_contig29256,"LOC_Os03g05390.9|13103.m00573|cDNA Citrate transporter protein, putative, expressed","PF03600,PF02040",PTHR10283,,,,AT1G02260.1,,Divalent ion symporter
S_5sp_contig29257,LOC_Os03g05390.9|13103.m00573|cDNA,"PF03600,PF02040",PTHR10283,,,,AT1G02260.1,,Divalent ion symporter
S_5sp_contig29258,LOC_Os03g05390.9|13103.m00573|cDNA,"PF03600,PF02040",PTHR10283,,,,AT1G02260.1,,Divalent ion symporter
S_5sp_contig29262,"LOC_Os08g29730.1|13108.m03072|cDNA intracellular protein transport protein USO1-related, putative, expressed",,,,,,AT2G46180.1,GC4,golgin candidate 4
S_5sp_contig29268_RC,"LOC_Os12g40550.1|13112.m04218|cDNA peptidase, putative, expressed","PF04389,PF01546",PTHR11014,KOG2275,,,AT5G43600.1,"ATAAH-2,UAH",ureidoglycolate amidohydrolase
S_5sp_contig29269_RC,LOC_Os12g40550.1|13112.m04218|cDNA,"PF04389,PF01546",PTHR11014,KOG2275,,,AT5G43600.1,"ATAAH-2,UAH",ureidoglycolate amidohydrolase
S_5sp_contig29281,LOC_Os09g36350.2|13109.m03583|cDNA,PF00759,PTHR22298,,,,AT1G75680.1,"AtGH9B7,GH9B7",glycosyl hydrolase 9B7
S_5sp_contig29282,LOC_Os09g36350.2|13109.m03583|cDNA,PF00759,PTHR22298,,,,AT1G75680.1,"AtGH9B7,GH9B7",glycosyl hydrolase 9B7
S_5sp_contig29286_RC,"LOC_Os03g63940.1|13103.m07097|cDNA CBS domain containing membrane protein, putative, expressed",PF00571,PTHR13780,KOG1764,,,AT1G09020.1,"ATSNF4,SNF4",homolog of yeast sucrose nonfermenting 4
S_5sp_contig29287_RC,LOC_Os03g63940.1|13103.m07097|cDNA,PF00571,PTHR13780,KOG1764,,,AT1G09020.1,"ATSNF4,SNF4",homolog of yeast sucrose nonfermenting 4
S_5sp_contig29288_RC,LOC_Os03g63940.1|13103.m07097|cDNA,PF00571,PTHR13780,KOG1764,,,AT1G09020.1,"ATSNF4,SNF4",homolog of yeast sucrose nonfermenting 4
S_5sp_contig29289,"LOC_Os01g71310.1|13101.m07767|cDNA cytokinin dehydrogenase precursor, putative, expressed","PF01565,PF09265",PTHR13878,KOG1231,,,AT2G41510.1,"ATCKX1,CKX1",cytokinin oxidase/dehydrogenase 1
S_5sp_contig29292,"LOC_Os03g58160.2|13103.m06389|cDNA heat stress transcription factor, putative, expressed",PF00447,PTHR10015,,,,AT2G26150.1,"ATHSFA2,HSFA2",heat shock transcription factor A2
S_5sp_contig29293,"LOC_Os03g58160.1|13103.m06388|cDNA heat stress transcription factor, putative, expressed",PF00447,PTHR10015,KOG0627,,,AT3G22830.1,"AT-HSFA6B,HSFA6B",heat shock transcription factor  A6B
S_5sp_contig29294,LOC_Os03g58160.1|13103.m06388|cDNA,PF00447,PTHR10015,KOG0627,,,AT3G22830.1,"AT-HSFA6B,HSFA6B",heat shock transcription factor  A6B
S_5sp_contig29301_RC,"LOC_Os03g50090.4|13103.m05446|cDNA transposon protein, putative, CACTA, En/Spm sub-class, expressed","PF00270,PF00271",PTHR10967,KOG0333,3.6.4.13,K12858,AT2G33730.1,,P-loop containing nucleoside triphosphate hydrolases superfamily protein
S_5sp_contig29302_RC,LOC_Os03g50090.4|13103.m05446|cDNA,"PF00270,PF00271",PTHR10967,KOG0333,3.6.4.13,K12858,AT2G33730.1,,P-loop containing nucleoside triphosphate hydrolases superfamily protein
S_5sp_contig29303_RC,LOC_Os03g50090.4|13103.m05446|cDNA,"PF00270,PF00271",PTHR10967,KOG0333,3.6.4.13,K12858,AT2G33730.1,,P-loop containing nucleoside triphosphate hydrolases superfamily protein
S_5sp_contig29304,"LOC_Os12g37630.1|13112.m03872|cDNA domain of unknown function family protein, expressed","PF00581,PF03959,PF02230",PTHR18838,KOG2551,,,AT1G09280.1,,
S_5sp_contig29310,"LOC_Os06g38940.2|13106.m04035|cDNA RMD5 homolog A, putative, expressed",PF10607,PTHR12170,KOG2817,,,AT4G37880.1,,LisH/CRA/RING-U-box domains-containing protein
S_5sp_contig29311,LOC_Os06g38940.2|13106.m04035|cDNA,PF10607,PTHR12170,KOG2817,,,AT4G37880.1,,LisH/CRA/RING-U-box domains-containing protein
S_5sp_contig29312,LOC_Os06g38940.2|13106.m04035|cDNA,PF10607,PTHR12170,KOG2817,,,AT4G37880.1,,LisH/CRA/RING-U-box domains-containing protein
S_5sp_contig29313,LOC_Os03g19580.2|13103.m02345|cDNA expressed protein,PF09459,,,,,AT3G62370.1,,heme binding
S_5sp_contig29322,LOC_Os05g03410.1|13105.m00324|cDNA hypothetical protein,PF00023,PTHR18958:SF302,,,,,,
S_5sp_contig29327,"LOC_Os09g04890.1|13109.m00426|cDNA histone-lysine N-methyltransferase, H3 lysine-4 specific ATX1, putative, expressed","PF00855,PF05964,PF05965,PF00628,PF00856",PTHR13793,,,,AT1G05830.1,"ATX2,SDG30",trithorax-like protein 2
S_5sp_contig29331,"LOC_Os02g07740.1|13102.m00885|cDNA RNA binding protein, putative, expressed","PF10672,PF02475,PF05175,PF01170,PF06325,PF01728,PF03602",PTHR11061,,,,AT1G54310.2,,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
S_5sp_contig29332_RC,"LOC_Os02g07750.1|13102.m00886|cDNA cell cycle control protein, putative, expressed",PF03381,PTHR10926,KOG2952,,,AT3G12740.1,ALIS1,ALA-interacting subunit 1
S_5sp_contig29334,"LOC_Os02g47940.1|13102.m05411|cDNA aminotransferase, classes I and II, domain containing protein, expressed",PF00155,PTHR11751,KOG0633,2.6.1.9,K00817,AT5G10330.1,"ATHPA1,EMB2196,HISN6A,HPA1",histidinol phosphate aminotransferase 1
S_5sp_contig29340,"LOC_Os12g03899.4|13112.m00360|cDNA major facilitator superfamily antiporter, putative, expressed","PF07690,PF00083",PTHR10074,KOG2615,,,AT5G13750.1,ZIFL1,zinc induced facilitator-like 1
S_5sp_contig29349,"LOC_Os03g38730.1|13103.m04202|cDNA peroxisomal membrane protein, putative, expressed",PF04117,PTHR11266,KOG1944,,,AT1G52870.2,,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
S_5sp_contig29352,"LOC_Os08g24310.1|13108.m02493|cDNA receptor-like protein kinase precursor, putative, expressed","PF08263,PF00560,PF00069,PF07714",PTHR23258,KOG0472,,,AT3G47570.1,,Leucine-rich repeat protein kinase family protein
S_5sp_contig29364_RC,"LOC_Os04g47190.2|13104.m04776|cDNA aminotransferase domain containing protein, putative, expressed",PF01063,PTHR11825,KOG0975,,,AT5G65780.1,ATBCAT-5,branched-chain amino acid aminotransferase 5 / branched-chain amino acid transaminase 5 (BCAT5)
S_5sp_contig29365_RC,LOC_Os04g47190.2|13104.m04776|cDNA,PF01063,PTHR11825,KOG0975,,,AT5G65780.1,ATBCAT-5,branched-chain amino acid aminotransferase 5 / branched-chain amino acid transaminase 5 (BCAT5)
S_5sp_contig29367,"LOC_Os01g35050.4|13101.m03541|cDNA early-responsive to dehydration protein-related, putative, expressed",PF02714,PTHR13018,KOG1134,,,AT4G22120.1,,ERD (early-responsive to dehydration stress) family protein
S_5sp_contig29368,LOC_Os01g35050.4|13101.m03541|cDNA,PF02714,PTHR13018,KOG1134,,,AT4G22120.1,,ERD (early-responsive to dehydration stress) family protein
S_5sp_contig29370,"LOC_Os01g10050.2|13101.m14995|cDNA DEAD-box ATP-dependent RNA helicase, putative, expressed","PF00270,PF00271",PTHR10967,KOG0331,3.6.4.13,K12823,AT1G55150.1,,DEA(D/H)-box RNA helicase family protein
S_5sp_contig29371,LOC_Os01g10050.2|13101.m14995|cDNA,"PF00270,PF00271",PTHR10967,KOG0331,3.6.4.13,K12823,AT1G55150.1,,DEA(D/H)-box RNA helicase family protein
S_5sp_contig29372,LOC_Os01g10050.2|13101.m14995|cDNA,"PF00270,PF00271",PTHR10967,KOG0331,3.6.4.13,K12823,AT1G55150.1,,DEA(D/H)-box RNA helicase family protein
S_5sp_contig29379,"LOC_Os03g01600.1|13103.m00083|cDNA aminotransferase domain containing protein, putative, expressed",PF01063,PTHR11825,KOG0975,2.6.1.42,K00826,AT5G65780.1,ATBCAT-5,branched-chain amino acid aminotransferase 5 / branched-chain amino acid transaminase 5 (BCAT5)
S_5sp_contig29389,"LOC_Os02g26660.2|13102.m02886|cDNA exonuclease, putative, expressed",PF00929,PTHR11046,KOG3242,3.1.-.-,K13288,AT2G26970.1,,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
S_5sp_contig29394_RC,"LOC_Os03g60550.2|13103.m06645|cDNA ThiF family domain containing protein, putative, expressed",,PTHR10953,KOG2016,,K04532,AT1G05180.1,AXR1,NAD(P)-binding Rossmann-fold superfamily protein
S_5sp_contig29395_RC,"LOC_Os03g60550.3|13103.m06646|cDNA ThiF family domain containing protein, putative, expressed",PF00899,PTHR10953,KOG2016,,K04532,AT1G05180.1,AXR1,NAD(P)-binding Rossmann-fold superfamily protein
S_5sp_contig29403,LOC_Os10g26145.1|13110.m19357|cDNA expressed protein,PF07035,PTHR12897,KOG2377,,,AT3G12010.1,,
S_5sp_contig29421,"LOC_Os07g36200.1|13107.m03715|cDNA eukaryotic translation initiation factor-related, putative, expressed",,,,,,AT1G11480.1,,eukaryotic translation initiation factor-related
S_5sp_contig29448,"LOC_Os04g57400.1|13104.m06003|cDNA methylthioribose kinase, putative, expressed","PF01636,PF04655",PTHR10909:SF1,,,,AT1G49820.1,"ATMTK,MTK",S-methyl-5-thioribose kinase
S_5sp_contig29449,"LOC_Os04g57410.1|13104.m06006|cDNA methylthioribose kinase, putative, expressed","PF01636,PF01633",,,,,AT1G49820.1,"ATMTK,MTK",S-methyl-5-thioribose kinase
S_5sp_contig29450,LOC_Os04g57410.1|13104.m06006|cDNA,"PF01636,PF01633",,,,,AT1G49820.1,"ATMTK,MTK",S-methyl-5-thioribose kinase
S_5sp_contig29451,"LOC_Os10g34750.2|13110.m03104|cDNA LIG1 - Putative DNA ligase I, expressed","PF04675,PF01068,PF04679",PTHR10459,KOG0967,6.5.1.1,K10747,AT1G08130.1,"ATLIG1,LIG1",DNA ligase 1
S_5sp_contig29454,"LOC_Os06g50120.1|13106.m05383|cDNA novel plant SNARE 11, putative, expressed","PF12352,PF03908",PTHR21230,KOG1666,,K08494,AT2G35190.1,"ATNPSN11,NPSN11,NSPN11",novel plant snare 11
S_5sp_contig29457_RC,"LOC_Os07g47250.3|13107.m05021|cDNA lipase precursor, putative, expressed",PF01764,,KOG4569,,,AT5G18640.1,,alpha/beta-Hydrolases superfamily protein
S_5sp_contig29459_RC,LOC_Os07g47250.3|13107.m05021|cDNA,PF01764,,KOG4569,,,AT5G18640.1,,alpha/beta-Hydrolases superfamily protein
S_5sp_contig29466,"LOC_Os05g28860.2|13105.m02972|cDNA 3'-5' exonuclease, putative, expressed",PF01612,PTHR13620,KOG2207,,,AT1G56310.1,,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein"
S_5sp_contig29472,"LOC_Os03g63500.1|13103.m07040|cDNA ATPase, AFG1 family domain containing protein, expressed",PF03969,PTHR12169,KOG2383,,,AT2G25530.1,,AFG1-like ATPase family protein
S_5sp_contig29481,LOC_Os12g19350.1|13112.m02056|cDNA expressed protein,PF07039,PTHR21539,KOG3038,,,AT3G27460.1,,SGF29 tudor-like domain
S_5sp_contig29496_RC,"LOC_Os08g03440.1|13108.m00306|cDNA actin, putative, expressed",PF00022,PTHR11937,KOG0678,,,AT1G13180.1,"ARP3,ATARP3,DIS1",Actin-like ATPase superfamily protein
S_5sp_contig29498_RC,LOC_Os08g03440.1|13108.m00306|cDNA,PF00022,PTHR11937,KOG0678,,,AT1G13180.1,"ARP3,ATARP3,DIS1",Actin-like ATPase superfamily protein
S_5sp_contig29502,"LOC_Os06g49510.1|13106.m05303|cDNA zinc knuckle family protein, putative, expressed",,PTHR13151:SF1,KOG3794,,,AT4G19190.1,,zinc knuckle (CCHC-type) family protein
S_5sp_contig29509,LOC_Os08g37444.6|13108.m03946|cDNA,"PF04086,PF02881,PF00448",PTHR11564,KOG0781,,,AT4G30600.1,,signal recognition particle receptor alpha subunit family protein
S_5sp_contig29523,"LOC_Os03g49730.2|13103.m05405|cDNA zinc finger protein, putative, expressed","PF00856,PF01753",PTHR12197,KOG2084,,K11426,AT2G17900.1,SDG37,SET domain group 37
S_5sp_contig29524,LOC_Os03g49730.2|13103.m05405|cDNA,"PF00856,PF01753",PTHR12197,KOG2084,,K11426,AT2G17900.1,SDG37,SET domain group 37
S_5sp_contig29535_RC,"LOC_Os03g44830.3|13103.m04832|cDNA OsRhmbd9 - Putative Rhomboid homologue, expressed","PF04511,PF01694",PTHR22790,KOG2632,,,AT3G58460.1,"ATRBL15,RBL15",RHOMBOID-like protein 15
S_5sp_contig29536_RC,"LOC_Os03g44830.2|13103.m04833|cDNA OsRhmbd9 - Putative Rhomboid homologue, expressed","PF04511,PF01694",PTHR22790,KOG2632,,,AT3G58460.1,"ATRBL15,RBL15",RHOMBOID-like protein 15
S_5sp_contig29544,"LOC_Os04g51110.2|13104.m05199|cDNA WD repeat-containing protein, putative, expressed",PF00400,PTHR19918,KOG0305,,K03363,AT4G33270.1,CDC20.1,Transducin family protein / WD-40 repeat family protein
